Image_Name,Actual,Predicted
OK001_20201206_090000_2.jpg,0.29997447,-0.23680237
OK001_20201121_170000_0.jpg,0.2520775,0.048044726
OK001_20210318_130000_0.jpg,0.24774514,0.13027593
OK001_20210203_090000_0.jpg,0.30402613,0.015026048
OK001_20201123_130000_0.jpg,0.3288753,0.10884568
OK001_20201205_130000_5.jpg,0.326793,-0.07265143
OK001_20210107_170000_0.jpg,0.32695866,-0.13817821
OK001_20201207_110000_2.jpg,0.30096477,-0.0025322437
OK001_20201208_130000_3.jpg,0.30031908,0.025770284
OK001_20201220_170000_2.jpg,0.30957627,0.034422323
OK001_20210129_170000_0.jpg,0.34726754,-0.5753039
OK001_20201220_150000_1.jpg,0.32358602,0.0116913915
OK001_20201202_090000_2.jpg,0.331499,0.05377929
OK001_20201207_150000_0.jpg,0.28691638,-0.13794315
OK001_20201207_090000_1.jpg,0.30077142,-0.024480112
OK001_20210118_090000_0.jpg,0.28692985,0.09005879
OK001_20210521_170000_0.jpg,0.33191025,0.26408494
OK001_20201125_170000_0.jpg,0.29554653,-0.049208462
OK001_20210304_170000_3.jpg,0.3049819,-0.09926014
OK001_20210321_110000_1.jpg,0.22748783,-0.1900902
OK001_20201205_170000_0.jpg,0.31782958,0.057468712
OK001_20201222_170000_2.jpg,0.29398975,0.022698
OK001_20210407_130000_3.jpg,0.1644413,-0.058092207
OK001_20201204_110000_2.jpg,0.3187179,-0.1096289
OK001_20210207_170000_2.jpg,0.36399528,-0.023076236
OK001_20210304_150000_9.jpg,0.31689906,0.09529157
OK001_20210511_150000_1.jpg,0.36052093,-0.038874105
OK001_20210104_130000_0.jpg,0.34944507,0.13801478
OK001_20210510_090000_1.jpg,0.22331601,-0.020376071
OK001_20210227_130000_3.jpg,0.35272625,-0.098014355
OK001_20201213_170000_0.jpg,0.38788378,-0.057573214
OK001_20210223_110000_1.jpg,0.3266034,-0.05280588
OK001_20210510_110000_0.jpg,0.2235154,0.17993249
OK001_20210206_150000_2.jpg,0.35792586,-0.04886049
OK001_20201204_110000_3.jpg,0.3187179,-0.002252251
OK001_20210119_110000_0.jpg,0.2834108,-0.26697206
OK001_20201225_130000_0.jpg,0.2940786,-0.12776504
OK001_20210320_150000_0.jpg,0.20352234,-0.2840858
OK001_20201226_090000_1.jpg,0.25670618,-0.08789207
OK001_20210519_090000_0.jpg,0.37709415,0.19819722
OK001_20210227_170000_2.jpg,0.3466199,-0.11734043
OK001_20210207_090000_0.jpg,0.33998856,0.09022996
OK001_20201128_150000_2.jpg,0.31886923,0.09507772
OK001_20210320_150000_1.jpg,0.20352234,0.13728245
OK001_20210302_150000_2.jpg,0.31093574,0.040307127
OK001_20201222_110000_1.jpg,0.29776195,-0.09341267
OK001_20210405_090000_1.jpg,0.18343925,-0.44871694
OK001_20210415_130000_0.jpg,0.366059,-0.08233977
OK001_20210304_110000_1.jpg,0.31843725,0.23757736
OK001_20201203_170000_4.jpg,0.32753217,-0.13692972
OK001_20210530_150000_1.jpg,0.3118729,-0.04483883
OK001_20210606_090000_0.jpg,0.3355311,-0.02208601
OK001_20201227_130000_2.jpg,0.26343215,-0.21459366
OK001_20210524_090000_0.jpg,0.35291806,-0.21465406
OK001_20201222_150000_1.jpg,0.29524714,0.054102287
OK001_20201207_110000_3.jpg,0.30096477,-0.04052791
OK001_20210529_110000_0.jpg,0.37243313,-0.17146172
OK001_20201130_170000_4.jpg,0.31421298,-0.10350265
OK001_20210410_090000_1.jpg,0.20885092,-0.76794356
OK001_20210224_110000_0.jpg,0.34450057,-0.11109592
OK001_20210322_130000_0.jpg,0.30433995,-0.25828835
OK001_20210408_110000_1.jpg,0.17169243,-0.6940272
OK001_20201125_170000_2.jpg,0.29554653,-0.04249838
OK001_20210410_130000_2.jpg,0.19710243,0.0681379
OK001_20210408_130000_6.jpg,0.17139092,0.21017309
OK001_20210305_090000_4.jpg,0.27717996,0.081065595
OK001_20210531_090000_0.jpg,0.3098449,-0.044334844
OK001_20210306_130000_5.jpg,0.29397112,-0.2950815
OK001_20210418_130000_3.jpg,0.30288085,-0.4708343
OK001_20210301_150000_0.jpg,0.30977058,-0.0440363
OK001_20210326_090000_0.jpg,0.32926783,0.020945624
OK001_20210306_150000_4.jpg,0.2906559,-0.08750832
OK001_20210305_170000_5.jpg,0.28450197,-0.07059552
OK001_20210405_090000_4.jpg,0.18343925,0.041926533
OK001_20210328_130000_2.jpg,0.29457694,-0.09991123
OK001_20210328_110000_2.jpg,0.2933188,-0.06194733
OK001_20210310_110000_0.jpg,0.26870814,-0.115927994
OK001_20210323_130000_0.jpg,0.35994974,-0.07252735
OK001_20201123_150000_1.jpg,0.32455617,0.049717546
OK001_20210107_110000_2.jpg,0.34511787,0.12928055
OK001_20210104_150000_0.jpg,0.3489213,-0.018271059
OK001_20210406_130000_5.jpg,0.17991811,-0.1860996
OK001_20210529_110000_3.jpg,0.37243313,-0.056539387
OK001_20210402_090000_0.jpg,0.24149647,0.26816487
OK001_20210206_110000_0.jpg,0.3495464,-0.0630707
OK001_20210223_090000_4.jpg,0.33409333,0.011653796
OK001_20201229_110000_2.jpg,0.24695277,0.029463053
OK001_20201228_090000_2.jpg,0.2815644,0.035749957
OK001_20201203_110000_3.jpg,0.34516546,0.032122254
OK001_20201202_130000_2.jpg,0.33496335,0.003279984
OK001_20210403_110000_4.jpg,0.28184962,-0.06982289
OK001_20210601_150000_1.jpg,0.40277684,-0.27136904
OK001_20201205_130000_3.jpg,0.326793,-0.020793602
OK001_20201211_170000_1.jpg,0.2759641,0.030546084
OK001_20210604_150000_1.jpg,0.29286805,-0.11746192
OK001_20210111_130000_1.jpg,0.30292705,0.1936575
OK001_20201210_150000_1.jpg,0.2655091,-0.09441101
OK001_20210111_110000_0.jpg,0.30504495,0.2001787
OK001_20201209_130000_0.jpg,0.2967429,-0.46884668
OK001_20210304_150000_11.jpg,0.31689906,-0.18497671
